N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
249.380971	249.441147	0.100000	11.320637	0.499940	0.500060	-0.024771	-0.022359
248.764521	248.884544	0.200000	11.320637	0.499879	0.500121	-0.024729	-0.022319
248.150633	248.330179	0.300000	11.320637	0.499819	0.500181	-0.024687	-0.022279
247.539293	247.778038	0.400000	11.320637	0.499759	0.500241	-0.024645	-0.022239
246.930484	247.228107	0.500000	11.320637	0.499699	0.500301	-0.024604	-0.022199
246.324191	246.680373	0.600000	11.320637	0.499639	0.500361	-0.024563	-0.022160
245.720399	246.134823	0.700000	11.320637	0.499579	0.500421	-0.024522	-0.022120
245.119092	245.591445	0.800000	11.320637	0.499519	0.500481	-0.024481	-0.022081
244.520255	245.050224	0.900000	11.320637	0.499459	0.500541	-0.024440	-0.022042
243.923874	244.511149	1.000000	11.320637	0.499399	0.500601	-0.024399	-0.022003
243.719770	247.195192	1.100000	15.399281	0.496460	0.503540	-0.008393	0.109109
243.514772	249.905430	1.200000	15.399281	0.493524	0.506476	-0.008437	0.108977
243.308872	252.642046	1.300000	15.399281	0.490591	0.509409	-0.008481	0.108844
243.102060	255.405224	1.400000	15.399281	0.487660	0.512340	-0.008526	0.108710
242.894326	258.195146	1.500000	15.399281	0.484732	0.515268	-0.008572	0.108575
242.685662	261.011993	1.600000	15.399281	0.481808	0.518192	-0.008617	0.108438
242.476058	263.855948	1.700000	15.399281	0.478887	0.521113	-0.008664	0.108300
242.265504	266.727192	1.800000	15.399281	0.475970	0.524030	-0.008711	0.108161
242.053993	269.625904	1.900000	15.399281	0.473057	0.526943	-0.008758	0.108020
241.841514	272.552265	2.000000	15.399281	0.470149	0.529851	-0.008806	0.107878
241.188960	271.791847	2.100000	36.598487	0.470172	0.529828	-0.026995	-0.027913
240.539314	271.034932	2.200000	36.598487	0.470194	0.529806	-0.026948	-0.027863
239.892559	270.281495	2.300000	36.598487	0.470217	0.529783	-0.026900	-0.027812
239.248674	269.531514	2.400000	36.598487	0.470240	0.529760	-0.026853	-0.027762
238.607640	268.784965	2.500000	36.598487	0.470262	0.529738	-0.026806	-0.027711
237.969440	268.041825	2.600000	36.598487	0.470285	0.529715	-0.026759	-0.027661
237.334055	267.302071	2.700000	36.598487	0.470307	0.529693	-0.026713	-0.027612
236.701465	266.565680	2.800000	36.598487	0.470330	0.529670	-0.026666	-0.027562
236.071654	265.832630	2.900000	36.598487	0.470352	0.529648	-0.026620	-0.027513
235.444603	265.102898	3.000000	36.598487	0.470374	0.529626	-0.026574	-0.027464
234.820693	264.376466	3.100000	4.316331	0.470397	0.529603	-0.026512	-0.027415
234.199506	263.653308	3.200000	4.316331	0.470419	0.529581	-0.026466	-0.027367
233.581022	262.933403	3.300000	4.316331	0.470442	0.529558	-0.026421	-0.027318
232.965226	262.216728	3.400000	4.316331	0.470464	0.529536	-0.026376	-0.027270
232.352099	261.503264	3.500000	4.316331	0.470486	0.529514	-0.026331	-0.027222
231.741624	260.792988	3.600000	4.316331	0.470508	0.529492	-0.026286	-0.027174
231.133785	260.085880	3.700000	4.316331	0.470530	0.529470	-0.026241	-0.027127
230.528565	259.381918	3.800000	4.316331	0.470552	0.529448	-0.026197	-0.027080
229.925947	258.681083	3.900000	4.316331	0.470574	0.529426	-0.026153	-0.027032
229.325914	257.983354	4.000000	4.316331	0.470596	0.529404	-0.026109	-0.026986
229.052470	259.819196	4.100000	14.861789	0.468533	0.531467	-0.011942	0.070866
228.778822	261.665836	4.200000	14.861789	0.466472	0.533528	-0.011966	0.070779
228.504967	263.523305	4.300000	14.861789	0.464414	0.535586	-0.011989	0.070692
228.230903	265.391633	4.400000	14.861789	0.462359	0.537641	-0.012013	0.070604
227.956625	267.270849	4.500000	14.861789	0.460307	0.539693	-0.012037	0.070515
227.682131	269.160984	4.600000	14.861789	0.458258	0.541742	-0.012061	0.070426
227.407418	271.062065	4.700000	14.861789	0.456211	0.543789	-0.012085	0.070337
227.132482	272.974121	4.800000	14.861789	0.454168	0.545832	-0.012110	0.070247
226.857321	274.897180	4.900000	14.861789	0.452128	0.547872	-0.012134	0.070156
226.581931	276.831270	5.000000	14.861789	0.450091	0.549909	-0.012159	0.070065
225.985912	276.061423	5.100000	2.467829	0.450129	0.549871	-0.026317	-0.027823
225.392477	275.295102	5.200000	2.467829	0.450166	0.549834	-0.026272	-0.027773
224.801610	274.532283	5.300000	2.467829	0.450203	0.549797	-0.026227	-0.027723
224.213294	273.772942	5.400000	2.467829	0.450240	0.549760	-0.026182	-0.027673
223.627514	273.017057	5.500000	2.467829	0.450277	0.549723	-0.026138	-0.027623
223.044251	272.264603	5.600000	2.467829	0.450313	0.549687	-0.026094	-0.027574
222.463492	271.515558	5.700000	2.467829	0.450350	0.549650	-0.026050	-0.027525
221.885219	270.769900	5.800000	2.467829	0.450387	0.549613	-0.026006	-0.027476
221.309418	270.027605	5.900000	2.467829	0.450423	0.549577	-0.025962	-0.027428
220.736071	269.288652	6.000000	2.467829	0.450459	0.549541	-0.025919	-0.027379
228.368492	271.192501	6.100000	25.393113	0.457138	0.542862	0.339717	0.070326
236.254754	273.102967	6.200000	25.393113	0.463829	0.536171	0.339284	0.070073
244.402621	275.019851	6.300000	25.393113	0.470528	0.529472	0.338839	0.069814
252.820048	276.942944	6.400000	25.393113	0.477232	0.522768	0.338379	0.069550
261.515183	278.872026	6.500000	25.393113	0.483940	0.516060	0.337906	0.069279
270.496369	280.806869	6.600000	25.393113	0.490649	0.509351	0.337418	0.069003
279.772141	282.747236	6.700000	25.393113	0.497356	0.502644	0.336916	0.068720
289.351232	284.692877	6.800000	25.393113	0.504057	0.495943	0.336398	0.068431
299.242570	286.643533	6.900000	25.393113	0.510752	0.489248	0.335864	0.068136
309.455277	288.598935	7.000000	25.393113	0.517437	0.482563	0.335314	0.067834
313.331046	302.072833	7.100000	21.279868	0.509147	0.490853	0.124234	0.455924
317.240443	316.151554	7.200000	21.279868	0.500860	0.499140	0.123757	0.455142
321.183068	330.860036	7.300000	21.279868	0.492580	0.507420	0.123266	0.454327
325.158476	346.224040	7.400000	21.279868	0.484312	0.515688	0.122760	0.453480
329.166183	362.270158	7.500000	21.279868	0.476061	0.523939	0.122239	0.452597
333.205653	379.025822	7.600000	21.279868	0.467833	0.532167	0.121702	0.451679
337.276307	396.519302	7.700000	21.279868	0.459632	0.540368	0.121148	0.450723
341.377512	414.779711	7.800000	21.279868	0.451464	0.548536	0.120578	0.449728
345.508583	433.837002	7.900000	21.279868	0.443332	0.556668	0.119990	0.448692
349.668781	453.721959	8.000000	21.279868	0.435241	0.564759	0.119384	0.447615
365.362920	451.942745	8.100000	27.882026	0.447033	0.552967	0.438671	-0.039404
381.732221	450.160084	8.200000	27.882026	0.458872	0.541128	0.437888	-0.039643
398.803000	448.373464	8.300000	27.882026	0.470744	0.529256	0.437070	-0.039895
416.602347	446.582359	8.400000	27.882026	0.482634	0.517366	0.436216	-0.040161
435.158128	444.786229	8.500000	27.882026	0.494529	0.505471	0.435324	-0.040442
454.498976	442.984521	8.600000	27.882026	0.506415	0.493585	0.434393	-0.040739
474.654288	441.176670	8.700000	27.882026	0.518277	0.481723	0.433421	-0.041052
495.654214	439.362096	8.800000	27.882026	0.530102	0.469898	0.432408	-0.041381
517.529644	437.540205	8.900000	27.882026	0.541876	0.458124	0.431350	-0.041728
540.312188	435.710391	9.000000	27.882026	0.553586	0.446414	0.430248	-0.042092
554.996295	444.073567	9.100000	24.425292	0.555513	0.444487	0.267691	0.189768
570.027518	452.564750	9.200000	24.425292	0.557434	0.442566	0.266770	0.189042
585.411308	461.184539	9.300000	24.425292	0.559348	0.440652	0.265828	0.188304
601.153051	469.933471	9.400000	24.425292	0.561255	0.438745	0.264866	0.187551
617.258065	478.812026	9.500000	24.425292	0.563156	0.436844	0.263883	0.186785
633.731582	487.820617	9.600000	24.425292	0.565049	0.434951	0.262879	0.186005
650.578746	496.959594	9.700000	24.425292	0.566934	0.433066	0.261854	0.185212
667.804595	506.229235	9.800000	24.425292	0.568812	0.431188	0.260807	0.184404
685.414055	515.629750	9.900000	24.425292	0.570682	0.429318	0.259739	0.183581
703.411925	525.161272	10.000000	24.425292	0.572544	0.427456	0.258648	0.182745
717.392573	541.483949	10.100000	23.292213	0.569867	0.430133	0.196291	0.305530
731.575371	558.252049	10.200000	23.292213	0.567189	0.432811	0.195247	0.304408
745.959929	575.474063	10.300000	23.292213	0.564508	0.435492	0.194183	0.303259
760.545688	593.158425	10.400000	23.292213	0.561826	0.438174	0.193100	0.302083
775.331919	611.313499	10.500000	23.292213	0.559142	0.440858	0.191998	0.300880
790.317715	629.947558	10.600000	23.292213	0.556458	0.443542	0.190876	0.299649
805.501988	649.068771	10.700000	23.292213	0.553773	0.446227	0.189734	0.298389
820.883464	668.685182	10.800000	23.292213	0.551088	0.448912	0.188572	0.297100
836.460675	688.804694	10.900000	23.292213	0.548403	0.451597	0.187391	0.295783
852.231957	709.435048	11.000000	23.292213	0.545719	0.454281	0.186190	0.294436
851.783784	736.028441	11.100000	18.355296	0.536451	0.463549	-0.005516	0.367334
851.291811	763.516184	11.200000	18.355296	0.527178	0.472822	-0.006041	0.365970
850.754761	791.920645	11.300000	18.355296	0.517908	0.482092	-0.006583	0.364560
850.171337	821.264166	11.400000	18.355296	0.508647	0.491353	-0.007140	0.363105
849.540220	851.569017	11.500000	18.355296	0.499404	0.500596	-0.007715	0.361602
848.860072	882.857334	11.600000	18.355296	0.490184	0.509816	-0.008307	0.360051
848.129535	915.151066	11.700000	18.355296	0.480995	0.519005	-0.008916	0.358451
847.347234	948.471905	11.800000	18.355296	0.471844	0.528156	-0.009543	0.356801
846.511778	982.841226	11.900000	18.355296	0.462738	0.537262	-0.010189	0.355099
845.621763	1018.280012	12.000000	18.355296	0.453684	0.546316	-0.010853	0.353345
839.563177	1010.462317	12.100000	3.892783	0.453812	0.546188	-0.071675	-0.076814
833.586019	1002.755625	12.200000	3.892783	0.453938	0.546062	-0.071222	-0.076309
827.688651	995.157602	12.300000	3.892783	0.454064	0.545936	-0.070775	-0.075812
821.869480	987.665980	12.400000	3.892783	0.454188	0.545812	-0.070335	-0.075321
816.126952	980.278550	12.500000	3.892783	0.454311	0.545689	-0.069900	-0.074836
810.459556	972.993166	12.600000	3.892783	0.454433	0.545567	-0.069471	-0.074359
804.865821	965.807742	12.700000	3.892783	0.454553	0.545447	-0.069047	-0.073888
799.344313	958.720244	12.800000	3.892783	0.454673	0.545327	-0.068630	-0.073423
793.893636	951.728697	12.900000	3.892783	0.454791	0.545209	-0.068217	-0.072964
788.512431	944.831175	13.000000	3.892783	0.454908	0.545092	-0.067810	-0.072512
822.540768	937.989151	13.100000	28.445292	0.467212	0.532788	0.421711	-0.072850
857.900509	931.163883	13.200000	28.445292	0.479525	0.520475	0.420079	-0.073216
894.631275	924.353158	13.300000	28.445292	0.491830	0.508170	0.418379	-0.073610
932.772757	917.554770	13.400000	28.445292	0.504112	0.495888	0.416608	-0.074033
972.364602	910.766526	13.500000	28.445292	0.516355	0.483645	0.414764	-0.074486
1013.446289	903.986243	13.600000	28.445292	0.528543	0.471457	0.412846	-0.074968
1056.056998	897.211755	13.700000	28.445292	0.540661	0.459339	0.410851	-0.075482
1100.235465	890.440911	13.800000	28.445292	0.552694	0.447306	0.408777	-0.076027
1146.019830	883.671582	13.900000	28.445292	0.564628	0.435372	0.406623	-0.076604
1193.447470	876.901662	14.000000	28.445292	0.576447	0.423553	0.404387	-0.077214
1183.369852	870.399793	14.100000	10.785197	0.576194	0.423806	-0.084484	-0.074160
1173.451138	863.991292	14.200000	10.785197	0.575943	0.424057	-0.083860	-0.073641
1163.687625	857.674140	14.300000	10.785197	0.575695	0.424305	-0.083245	-0.073130
1154.075722	851.446375	14.400000	10.785197	0.575449	0.424551	-0.082640	-0.072626
1144.611951	845.306090	14.500000	10.785197	0.575206	0.424794	-0.082044	-0.072130
1135.292936	839.251434	14.600000	10.785197	0.574965	0.425035	-0.081457	-0.071641
1126.115405	833.280609	14.700000	10.785197	0.574726	0.425274	-0.080879	-0.071158
1117.076182	827.391864	14.800000	10.785197	0.574489	0.425511	-0.080309	-0.070683
1108.172185	821.583500	14.900000	10.785197	0.574255	0.425745	-0.079747	-0.070215
1099.400423	815.853864	15.000000	10.785197	0.574023	0.425977	-0.079194	-0.069753
1116.964434	841.103298	15.100000	23.053904	0.570442	0.429558	0.157804	0.303983
1134.651017	866.992750	15.200000	23.053904	0.566860	0.433140	0.156402	0.302334
1152.454974	893.530253	15.300000	23.053904	0.563276	0.436724	0.154981	0.300651
1170.370883	920.723457	15.400000	23.053904	0.559693	0.440307	0.153541	0.298933
1188.393105	948.579595	15.500000	23.053904	0.556111	0.443889	0.152083	0.297180
1206.515782	977.105451	15.600000	23.053904	0.552530	0.447470	0.150606	0.295391
1224.732842	1006.307327	15.700000	23.053904	0.548951	0.451049	0.149111	0.293567
1243.038002	1036.191015	15.800000	23.053904	0.545377	0.454623	0.147599	0.291707
1261.424769	1066.761753	15.900000	23.053904	0.541806	0.458194	0.146068	0.289810
1279.886448	1098.024205	16.000000	23.053904	0.538240	0.461760	0.144519	0.287878
1267.794352	1088.227684	16.100000	6.947794	0.538108	0.461892	-0.094528	-0.089255
1255.916152	1078.596801	16.200000	6.947794	0.537978	0.462022	-0.093741	-0.088536
1244.246249	1069.127374	16.300000	6.947794	0.537849	0.462151	-0.092969	-0.087829
1232.779235	1059.815361	16.400000	6.947794	0.537722	0.462278	-0.092209	-0.087134
1221.509888	1050.656853	16.500000	6.947794	0.537597	0.462403	-0.091462	-0.086451
1210.433163	1041.648071	16.600000	6.947794	0.537473	0.462527	-0.090728	-0.085779
