N1	N2	time	env
250.000000	250.000000	0.000000	23.000000
403.269986	243.038041	1.000000	29.478353
644.829159	235.438500	2.000000	29.663416
980.998968	226.861893	3.000000	31.331628
1394.745323	217.061888	4.000000	25.722533
2061.163775	205.590638	5.000000	27.991736
2274.761914	259.935324	6.000000	20.859250
3168.176582	240.871724	7.000000	27.586225
3233.026119	317.757813	8.000000	20.205400
3260.872964	424.278769	9.000000	20.005986
4403.935899	381.569830	10.000000	29.592840
3554.706851	342.998390	11.000000	35.847171
4730.868241	307.737627	12.000000	30.262959
5935.367229	270.037569	13.000000	30.227948
4518.419110	238.202635	14.000000	36.990125
4368.866426	213.479199	15.000000	33.883311
5477.675859	189.702178	16.000000	27.802530
6621.872792	164.989243	17.000000	29.086329
4920.260675	144.733986	18.000000	36.393043
6134.964390	127.475708	19.000000	30.153053
7175.106513	109.847282	20.000000	28.742047
7838.627716	93.137059	21.000000	27.377345
8556.515607	77.942295	22.000000	30.127255
5937.225546	66.757648	23.000000	38.167909
4534.740168	59.438269	24.000000	42.042365
3661.079901	54.122765	25.000000	35.364997
4097.163183	49.477782	26.000000	23.108296
3955.197826	45.114066	27.000000	34.044188
4999.721313	40.772783	28.000000	27.088024
5266.315315	36.373367	29.000000	23.152239
5080.381031	42.339794	30.000000	21.143903
4856.609600	37.900499	31.000000	33.812997
4917.210633	33.984611	32.000000	33.451190
5649.815214	30.234372	33.000000	25.422249
6708.486067	26.423077	34.000000	28.071420
5429.341319	38.560428	35.000000	17.208852
5925.257501	34.028729	36.000000	24.621806
4530.146311	30.349191	37.000000	44.286435
5295.000746	27.206752	38.000000	25.380563
6125.394616	24.005610	39.000000	26.207728
7226.196646	20.776922	40.000000	30.103798
5308.267594	18.174058	41.000000	34.951300
6472.091233	15.984992	42.000000	30.583617
6632.580859	13.877621	43.000000	24.147994
6123.126398	15.105615	44.000000	21.506994
7103.664163	13.095857	45.000000	30.996708
5197.635230	11.485889	46.000000	38.243605
6253.754815	10.138966	47.000000	27.598773
7336.880135	8.759876	48.000000	29.998288
5734.700277	12.648629	49.000000	16.672629
6157.132705	11.115914	50.000000	24.539437
7050.812272	9.640659	51.000000	31.287896
6812.540491	8.310828	52.000000	23.207428
5234.757131	10.125323	53.000000	14.328184
6084.941879	8.950217	54.000000	26.266696
6277.022403	7.830688	55.000000	23.864619
7317.353647	6.766053	56.000000	28.882247
5570.997739	8.837616	57.000000	15.070814
5474.000184	9.180828	58.000000	21.981473
4260.756176	8.255066	59.000000	40.832615
4140.334060	10.933282	60.000000	20.087840
4727.186527	9.904885	61.000000	24.196593
3790.107125	9.012003	62.000000	40.437143
3158.041770	8.327114	63.000000	37.416503
4190.326116	7.662238	64.000000	31.295389
3537.145725	8.813475	65.000000	13.398947
4489.505374	8.053876	66.000000	26.418614
4667.708785	7.276442	67.000000	33.374863
