N1		N2		time
1239.384817	2132.914333	289.600000	27.870308
1286.408041	2103.124015	289.700000	27.870308
1334.975165	2073.857711	289.800000	27.870308
1385.114461	2045.093486	289.900000	27.870308
1436.852892	2016.810374	290.000000	27.870308
1426.538686	2064.064252	290.100000	14.750776
1416.236743	2111.966354	290.200000	14.750776
1405.945984	2160.503682	290.300000	14.750776
1395.665421	2209.662197	290.400000	14.750776
1385.394159	2259.426817	290.500000	14.750776
1375.131397	2309.781423	290.600000	14.750776
1364.876426	2360.708865	290.700000	14.750776
1354.628633	2412.190978	290.800000	14.750776
1344.387494	2464.208595	290.900000	14.750776
1334.152582	2516.741565	291.000000	14.750776
1330.376019	2476.553262	291.100000	34.495659
1326.739836	2437.507500	291.200000	34.495659
1323.239067	2399.556266	291.300000	34.495659
1319.868986	2362.654196	291.400000	34.495659
1316.625090	2326.758395	291.500000	34.495659
1313.503084	2291.828272	291.600000	34.495659
1310.498873	2257.825390	291.700000	34.495659
1307.608550	2224.713318	291.800000	34.495659
1304.828378	2192.457510	291.900000	34.495659
1302.154791	2161.025180	292.000000	34.495659
1288.155238	2135.216720	292.100000	9.941611
1274.459390	2110.043803	292.200000	9.941611
1261.057286	2085.483420	292.300000	9.941611
1247.939402	2061.513656	292.400000	9.941611
1235.096623	2038.113622	292.500000	9.941611
1222.520226	2015.263403	292.600000	9.941611
1210.201858	1992.943997	292.700000	9.941611
1198.133513	1971.137263	292.800000	9.941611
1186.307519	1949.825877	292.900000	9.941611
1174.716517	1928.993282	293.000000	9.941611
1206.961474	1904.241544	293.100000	24.531110
1239.950158	1879.915416	293.200000	24.531110
1273.689448	1856.000029	293.300000	24.531110
1308.185673	1832.481137	293.400000	24.531110
1343.444570	1809.345087	293.500000	24.531110
1379.471251	1786.578796	293.600000	24.531110
1416.270162	1764.169721	293.700000	24.531110
1453.845045	1742.105838	293.800000	24.531110
1492.198904	1720.375623	293.900000	24.531110
1531.333960	1698.968026	294.000000	24.531110
1579.432014	1677.858877	294.100000	25.877563
1628.712570	1657.024394	294.200000	25.877563
1679.181496	1636.454768	294.300000	25.877563
1730.843097	1616.140607	294.400000	25.877563
1783.700026	1596.072922	294.500000	25.877563
1837.753199	1576.243118	294.600000	25.877563
1893.001711	1556.642978	294.700000	25.877563
1949.442757	1537.264658	294.800000	25.877563
2007.071552	1518.100676	294.900000	25.877563
2065.881257	1499.143905	295.000000	25.877563
2077.596722	1533.523424	295.100000	20.323845
2089.112620	1568.383404	295.200000	20.323845
2100.425016	1603.717743	295.300000	20.323845
2111.530101	1639.519769	295.400000	20.323845
2122.424196	1675.782235	295.500000	20.323845
2133.103758	1712.497324	295.600000	20.323845
2143.565385	1749.656640	295.700000	20.323845
2153.805821	1787.251216	295.800000	20.323845
2163.821960	1825.271515	295.900000	20.323845
2173.610846	1863.707430	296.000000	20.323845
2196.258063	1870.978840	296.100000	21.785962
2218.858235	1878.125932	296.200000	21.785962
2241.406198	1885.148427	296.300000	21.785962
2263.896850	1892.046113	296.400000	21.785962
2286.325150	1898.818843	296.500000	21.785962
2308.686129	1905.466534	296.600000	21.785962
2330.974889	1911.989168	296.700000	21.785962
2353.186610	1918.386787	296.800000	21.785962
2375.316553	1924.659499	296.900000	21.785962
2397.360063	1930.807469	297.000000	21.785962
2425.037871	1901.390921	297.100000	33.334533
2452.837800	1872.591168	297.200000	33.334533
2480.752270	1844.387693	297.300000	33.334533
2508.773636	1816.760927	297.400000	33.334533
2536.894183	1789.692198	297.500000	33.334533
2565.106141	1763.163687	297.600000	33.334533
2593.401683	1737.158374	297.700000	33.334533
2621.772937	1711.659999	297.800000	33.334533
2650.211992	1686.653020	297.900000	33.334533
2678.710901	1662.122578	298.000000	33.334533
2639.244754	1667.388403	298.100000	12.891124
2600.838653	1672.756685	298.200000	12.891124
2563.449316	1678.223974	298.300000	12.891124
2527.035785	1683.786954	298.400000	12.891124
2491.559272	1689.442432	298.500000	12.891124
2456.983021	1695.187330	298.600000	12.891124
2423.272174	1701.018680	298.700000	12.891124
2390.393651	1706.933614	298.800000	12.891124
2358.316039	1712.929365	298.900000	12.891124
2327.009487	1719.003254	299.000000	12.891124
2305.036931	1773.692738	299.100000	15.666068
2283.268779	1829.695796	299.200000	15.666068
2261.694958	1887.014242	299.300000	15.666068
2240.305828	1945.647813	299.400000	15.666068
2219.092178	2005.594069	299.500000	15.666068
2198.045214	2066.848307	299.600000	15.666068
2177.156557	2129.403463	299.700000	15.666068
2156.418238	2193.250038	299.800000	15.666068
2135.822689	2258.376017	299.900000	15.666068
2115.362745	2324.766800	300.000000	15.666068
2140.136276	2314.318437	300.100000	22.226718
2164.976513	2303.922780	300.200000	22.226718
2189.878147	2293.578650	300.300000	22.226718
2214.835816	2283.284923	300.400000	22.226718
2239.844119	2273.040526	300.500000	22.226718
2264.897612	2262.844442	300.600000	22.226718
2289.990821	2252.695703	300.700000	22.226718
2315.118240	2242.593390	300.800000	22.226718
2340.274341	2232.536633	300.900000	22.226718
2365.453577	2222.524610	301.000000	22.226718
2410.135486	2185.617162	301.100000	24.100590
2455.289164	2149.521759	301.200000	24.100590
2500.899840	2114.207972	301.300000	24.100590
2546.952057	2079.646967	301.400000	24.100590
2593.429686	2045.811414	301.500000	24.100590
2640.315937	2012.675398	301.600000	24.100590
2687.593384	1980.214331	301.700000	24.100590
2735.243974	1948.404883	301.800000	24.100590
2783.249058	1917.224902	301.900000	24.100590
2831.589408	1886.653352	302.000000	24.100590
2790.590059	1915.813149	302.100000	14.215703
2750.580028	1945.296006	302.200000	14.215703
2711.518828	1975.096008	302.300000	14.215703
2673.368146	2005.206984	302.400000	14.215703
2636.091704	2035.622508	302.500000	14.215703
2599.655130	2066.335892	302.600000	14.215703
2564.025834	2097.340193	302.700000	14.215703
2529.172908	2128.628210	302.800000	14.215703
2495.067012	2160.192486	302.900000	14.215703
2461.680290	2192.025311	303.000000	14.215703
2470.717817	2225.101008	303.100000	20.671677
2479.513725	2258.261520	303.200000	20.671677
2488.067811	2291.496054	303.300000	20.671677
2496.380038	2324.793751	303.400000	20.671677
2504.450526	2358.143703	303.500000	20.671677
2512.279553	2391.534960	303.600000	20.671677
2519.867555	2424.956555	303.700000	20.671677
2527.215117	2458.397509	303.800000	20.671677
2534.322979	2491.846851	303.900000	20.671677
2541.192024	2525.293631	304.000000	20.671677
2526.527349	2601.652976	304.100000	18.295006
2511.745188	2679.367899	304.200000	18.295006
2496.843395	2758.404967	304.300000	18.295006
2481.820155	2838.727268	304.400000	18.295006
2466.673997	2920.294418	304.500000	18.295006
2451.403800	3003.062588	304.600000	18.295006
2436.008797	3086.984552	304.700000	18.295006
2420.488584	3172.009750	304.800000	18.295006
2404.843124	3258.084373	304.900000	18.295006
2389.072748	3345.151465	305.000000	18.295006
2343.180440	3271.633394	305.100000	40.634615
2299.017969	3201.170976	305.200000	40.634615
2256.488111	3133.578732	305.300000	40.634615
2215.500851	3068.685846	305.400000	40.634615
2175.972724	3006.334751	305.500000	40.634615
2137.826225	2946.379871	305.600000	40.634615
2100.989286	2888.686501	305.700000	40.634615
2065.394803	2833.129818	305.800000	40.634615
2030.980216	2779.593988	305.900000	40.634615
1997.687125	2727.971375	306.000000	40.634615
1965.817221	2678.261706	306.100000	6.263493
1934.948167	2630.265117	306.200000	6.263493
1905.032989	2583.895086	306.300000	6.263493
1876.027626	2539.070801	306.400000	6.263493
1847.890712	2495.716702	306.500000	6.263493
1820.583368	2453.762056	306.600000	6.263493
1794.069019	2413.140584	306.700000	6.263493
1768.313225	2373.790112	306.800000	6.263493
1743.283525	2335.652264	306.900000	6.263493
1718.949298	2298.672170	307.000000	6.263493
1701.354606	2326.915000	307.100000	13.916045
1683.991889	2355.253989	307.200000	13.916045
1666.855496	2383.682037	307.300000	13.916045
1649.939992	2412.191966	307.400000	13.916045
1633.240149	2440.776523	307.500000	13.916045
1616.750937	2469.428388	307.600000	13.916045
1600.467514	2498.140183	307.700000	13.916045
1584.385223	2526.904474	307.800000	13.916045
1568.499579	2555.713787	307.900000	13.916045
1552.806267	2584.560608	308.000000	13.916045
1544.525629	2672.456501	308.100000	16.659470
1536.080546	2762.161061	308.200000	16.659470
1527.470000	2853.632496	308.300000	16.659470
1518.693262	2946.823555	308.400000	16.659470
1509.749900	3041.681507	308.500000	16.659470
1500.639794	3138.148158	308.600000	16.659470
1491.363142	3236.159891	308.700000	16.659470
1481.920475	3335.647753	308.800000	16.659470
1472.312661	3436.537573	308.900000	16.659470
1462.540915	3538.750117	309.000000	16.659470
1440.470816	3463.969459	309.100000	-0.673870
1419.095810	3392.159028	309.200000	-0.673870
1398.381950	3323.146575	309.300000	-0.673870
1378.297532	3256.772877	309.400000	-0.673870
1358.812905	3192.890526	309.500000	-0.673870
1339.900308	3131.362860	309.600000	-0.673870
1321.533717	3072.062996	309.700000	-0.673870
1303.688706	3014.872980	309.800000	-0.673870
1286.342331	2959.683012	309.900000	-0.673870
1269.473009	2906.390753	310.000000	-0.673870
1253.055199	2854.900724	310.100000	38.465809
1237.075139	2805.123723	310.200000	38.465809
1221.514761	2756.976303	310.300000	38.465809
1206.357003	2710.380335	310.400000	38.465809
1191.585741	2665.262587	310.500000	38.465809
1177.185725	2621.554349	310.600000	38.465809
1163.142518	2579.191090	310.700000	38.465809
1149.442444	2538.112145	310.800000	38.465809
1136.072533	2498.260431	310.900000	38.465809
1123.020482	2459.582187	311.000000	38.465809
1110.274604	2422.026734	311.100000	40.731666
1097.823796	2385.546262	311.200000	40.731666
1085.657498	2350.095626	311.300000	40.731666
1073.765661	2315.632167	311.400000	40.731666
1062.138718	2282.115538	311.500000	40.731666
1050.767551	2249.507558	311.600000	40.731666
1039.643468	2217.772061	311.700000	40.731666
1028.758174	2186.874770	311.800000	40.731666
1018.103754	2156.783171	311.900000	40.731666
1007.672645	2127.466408	312.000000	40.731666
1000.220788	2137.975924	312.100000	12.977273
992.840015	2148.456480	312.200000	12.977273
985.529273	2158.907157	312.300000	12.977273
978.287537	2169.327047	312.400000	12.977273
971.113804	2179.715257	312.500000	12.977273
964.007093	2190.070910	312.600000	12.977273
956.966448	2200.393140	312.700000	12.977273
949.990932	2210.681097	312.800000	12.977273
943.079631	2220.933945	312.900000	12.977273
936.231650	2231.150863	313.000000	12.977273
970.795018	2200.275086	313.100000	26.925776
1006.519060	2170.005753	313.200000	26.925776
1043.430787	2140.318173	313.300000	26.925776
1081.556883	2111.188743	313.400000	26.925776
1120.923618	2082.594896	313.500000	26.925776
1161.556746	2054.515040	313.600000	26.925776
1203.481408	2026.928517	313.700000	26.925776
1246.722024	1999.815552	313.800000	26.925776
1291.302175	1973.157215	313.900000	26.925776
1337.244494	1946.935380	314.000000	26.925776
1362.452717	1928.435627	314.100000	22.772722
1388.010970	1910.190153	314.200000	22.772722
1413.917990	1892.191367	314.300000	22.772722
1440.172245	1874.431961	314.400000	22.772722
1466.771937	1856.904895	314.500000	22.772722
1493.714990	1839.603390	314.600000	22.772722
1520.999047	1822.520918	314.700000	22.772722
1548.621465	1805.651188	314.800000	22.772722
1576.579315	1788.988145	314.900000	22.772722
1604.869370	1772.525955	315.000000	22.772722
1599.918095	1840.830690	315.100000	17.030422
1594.801191	1911.124508	315.200000	17.030422
1589.515337	1983.416063	315.300000	17.030422
1584.057338	2057.710073	315.400000	17.030422
1578.424136	2134.007076	315.500000	17.030422
1572.612829	2212.303203	315.600000	17.030422
1566.620691	2292.589960	315.700000	17.030422
1560.445180	2374.854015	315.800000	17.030422
1554.083965	2459.077012	315.900000	17.030422
1547.534936	2545.235396	316.000000	17.030422
1586.721694	2503.071760	316.100000	24.781093
1626.714238	2461.924360	316.200000	24.781093
1667.513552	2421.750006	316.300000	24.781093
1709.119751	2382.507867	316.400000	24.781093
1751.532041	2344.159317	316.500000	24.781093
1794.748682	2306.667801	316.600000	24.781093
1838.766954	2269.998702	316.700000	24.781093
1883.583125	2234.119230	316.800000	24.781093
1929.192413	2198.998308	316.900000	24.781093
1975.588964	2164.606473	317.000000	24.781093
1946.082977	2131.078645	317.100000	-2.413577
1917.423085	2098.538707	317.200000	-2.413577
1889.573322	2066.943742	317.300000	-2.413577
1862.499732	2036.253283	317.400000	-2.413577
1836.170239	2006.429134	317.500000	-2.413577
1810.554508	1977.435219	317.600000	-2.413577
1785.623838	1949.237437	317.700000	-2.413577
1761.351045	1921.803523	317.800000	-2.413577
1737.710369	1895.102933	317.900000	-2.413577
1714.677381	1869.106726	318.000000	-2.413577
1737.736826	1873.804264	318.100000	21.951305
1760.886607	1878.383241	318.200000	21.951305
1784.121748	1882.843517	318.300000	21.951305
1807.437210	1887.185002	318.400000	21.951305
1830.827891	1891.407655	318.500000	21.951305
1854.288630	1895.511487	318.600000	21.951305
1877.814215	1899.496554	318.700000	21.951305
1901.399383	1903.362964	318.800000	21.951305
1925.038828	1907.110872	318.900000	21.951305
1948.727205	1910.740482	319.000000	21.951305
1928.575173	1941.452040	319.100000	14.123095
1908.704752	1972.431944	319.200000	14.123095
1889.107901	2003.673576	319.300000	14.123095
1869.776903	2035.170043	319.400000	14.123095
1850.704353	2066.914186	319.500000	14.123095
1831.883142	2098.898578	319.600000	14.123095
1813.306447	2131.115534	319.700000	14.123095
1794.967722	2163.557114	319.800000	14.123095
1776.860681	2196.215130	319.900000	14.123095
1758.979292	2229.081152	320.000000	14.123095
1749.277591	2308.335804	320.100000	16.713151
1739.435340	2389.496573	320.200000	16.713151
1729.450181	2472.544721	320.300000	16.713151
1719.320006	2557.456584	320.400000	16.713151
1709.042965	2644.203434	320.500000	16.713151
1698.617485	2732.751368	320.600000	16.713151
1688.042282	2823.061221	320.700000	16.713151
1677.316375	2915.088504	320.800000	16.713151
1666.439098	3008.783373	320.900000	16.713151
1655.410111	3104.090630	321.000000	16.713151
1632.963690	3067.853031	321.100000	11.542054
1611.114981	3032.713823	321.200000	11.542054
1589.840010	2998.625242	321.300000	11.542054
1569.116082	2965.542247	321.400000	11.542054
1548.921691	2933.422324	321.500000	11.542054
1529.236448	2902.225321	321.600000	11.542054
1510.041004	2871.913275	321.700000	11.542054
1491.316987	2842.450274	321.800000	11.542054
1473.046943	2813.802317	321.900000	11.542054
1455.214272	2785.937188	322.000000	11.542054
1449.655937	2879.092590	322.100000	17.255414
1443.888147	2973.997971	322.200000	17.255414
1437.910128	3070.597350	322.300000	17.255414
1431.721430	3168.829049	322.400000	17.255414
1425.321932	3268.625755	322.500000	17.255414
1418.711861	3369.914610	322.600000	17.255414
1411.891795	3472.617356	322.700000	17.255414
1404.862681	3576.650507	322.800000	17.255414
1397.625831	3681.925565	322.900000	17.255414
1390.182936	3788.349275	323.000000	17.255414
1374.467398	3817.468764	323.100000	14.121587
1358.956748	3846.374190	323.200000	14.121587
1343.647277	3875.059955	323.300000	14.121587
1328.535391	3903.520687	323.400000	14.121587
1313.617612	3931.751247	323.500000	14.121587
1298.890570	3959.746721	323.600000	14.121587
1284.350999	3987.502430	323.700000	14.121587
1269.995729	4015.013925	323.800000	14.121587
1255.821690	4042.276990	323.900000	14.121587
1241.825896	4069.287639	324.000000	14.121587
1223.147391	3974.682796	324.100000	44.824414
1205.083436	3884.216280	324.200000	44.824414
1187.601959	3797.623986	324.300000	44.824414
1170.673177	3714.663760	324.400000	44.824414
1154.269387	3635.113165	324.500000	44.824414
1138.364785	3558.767520	324.600000	44.824414
1122.935298	3485.438165	324.700000	44.824414
1107.958441	3414.950923	324.800000	44.824414
1093.413183	3347.144742	324.900000	44.824414
1079.279830	3281.870479	325.000000	44.824414
1090.195754	3307.546869	325.100000	21.082698
1101.105776	3332.925943	325.200000	21.082698
1112.008224	3358.002884	325.300000	21.082698
1122.901454	3382.773176	325.400000	21.082698
1133.783849	3407.232606	325.500000	21.082698
1144.653819	3431.377263	325.600000	21.082698
1155.509803	3455.203534	325.700000	21.082698
1166.350270	3478.708106	325.800000	21.082698
1177.173719	3501.887960	325.900000	21.082698
1187.978679	3524.740367	326.000000	21.082698
1171.731918	3452.355261	326.100000	3.873218
1155.963913	3382.765150	326.200000	3.873218
1140.652409	3315.812267	326.300000	3.873218
1125.776560	3251.350466	326.400000	3.873218
1111.316819	3189.244175	326.500000	3.873218
1097.254838	3129.367457	326.600000	3.873218
1083.573370	3071.603169	326.700000	3.873218
1070.256190	3015.842213	326.800000	3.873218
1057.288017	2961.982853	326.900000	3.873218
1044.654445	2909.930108	327.000000	3.873218
1059.573070	2859.514622	327.100000	33.489510
1074.730693	2810.585958	327.200000	33.489510
1090.127001	2763.076110	327.300000	33.489510
1105.761649	2716.921130	327.400000	33.489510
1121.634256	2672.060821	327.500000	33.489510
1137.744394	2628.438477	327.600000	33.489510
1154.091589	2586.000628	327.700000	33.489510
1170.675307	2544.696818	327.800000	33.489510
1187.494955	2504.479394	327.900000	33.489510
1204.549875	2465.303315	328.000000	33.489510
1192.444411	2447.762992	328.100000	11.643827
1180.572312	2430.616491	328.200000	11.643827
1168.926768	2413.851484	328.300000	11.643827
1157.501234	2397.456148	328.400000	11.643827
1146.289418	2381.419142	328.500000	11.643827
1135.285265	2365.729584	328.600000	11.643827
1124.482950	2350.377024	328.700000	11.643827
1113.876864	2335.351429	328.800000	11.643827
1103.461608	2320.643156	328.900000	11.643827
1093.231978	2306.242936	329.000000	11.643827
1081.355613	2272.881151	329.100000	3.366321
1069.741481	2240.423185	329.200000	3.366321
1058.380649	2208.833089	329.300000	3.366321
1047.264595	2178.076793	329.400000	3.366321
1036.385186	2148.121977	329.500000	3.366321
1025.734652	2118.937966	329.600000	3.366321
1015.305570	2090.495624	329.700000	3.366321
1005.090840	2062.767259	329.800000	3.366321
995.083671	2035.726539	329.900000	3.366321
985.277563	2009.348403	330.000000	3.366321
992.918792	2065.308668	330.100000	19.711588
1000.468369	2122.196363	330.200000	19.711588
1007.921935	2179.993141	330.300000	19.711588
1015.275168	2238.678790	330.400000	19.711588
1022.523801	2298.231225	330.500000	19.711588
1029.663623	2358.626490	330.600000	19.711588
1036.690494	2419.838775	330.700000	19.711588
1043.600353	2481.840430	330.800000	19.711588
1050.389226	2544.601997	330.900000	19.711588
1057.053235	2608.092244	331.000000	19.711588
1045.620138	2568.191481	331.100000	8.529947
1034.450478	2529.455477	331.200000	8.529947
1023.534782	2491.834324	331.300000	8.529947
1012.864040	2455.280915	331.400000	8.529947
1002.429675	2419.750751	331.500000	8.529947
992.223521	2385.201767	331.600000	8.529947
982.237792	2351.594160	331.700000	8.529947
972.465066	2318.890249	331.800000	8.529947
962.898258	2287.054328	331.900000	8.529947
953.530607	2256.052542	332.000000	8.529947
992.933792	2224.471484	332.100000	30.322039
1033.822406	2193.499400	332.200000	30.322039
1076.236703	2163.110171	332.300000	30.322039
1120.216628	2133.278815	332.400000	30.322039
1165.801666	2103.981423	332.500000	30.322039
1213.030687	2075.195108	332.600000	30.322039
1261.941775	2046.897956	332.700000	30.322039
1312.572049	2019.068980	332.800000	30.322039
1364.957473	1991.688079	332.900000	30.322039
1419.132656	1964.736001	333.000000	30.322039
1437.395577	1981.413107	333.100000	21.514735
1455.711976	1997.992552	333.200000	21.514735
1474.077852	2014.470328	333.300000	21.514735
1492.489172	2030.842509	333.400000	21.514735
1510.941877	2047.105250	333.500000	21.514735
1529.431885	2063.254793	333.600000	21.514735
1547.955093	2079.287469	333.700000	21.514735
1566.507384	2095.199701	333.800000	21.514735
1585.084627	2110.988008	333.900000	21.514735
1603.682683	2126.649006	334.000000	21.514735
1599.905413	2203.566264	334.100000	17.589356
1595.919437	2282.394347	334.200000	17.589356
1591.721971	2363.118880	334.300000	17.589356
1587.310435	2445.720717	334.400000	17.589356
1582.682469	2530.175790	334.500000	17.589356
1577.835952	2616.454976	334.600000	17.589356
1572.769017	2704.523991	334.700000	17.589356
1567.480069	2794.343301	334.800000	17.589356
1561.967799	2885.868071	334.900000	17.589356
1556.231202	2979.048138	335.000000	17.589356
1533.799013	2923.581476	335.100000	3.955410
1512.022002	2870.056178	335.200000	3.955410
1490.870960	2818.372850	335.300000	3.955410
1470.318426	2768.438745	335.400000	3.955410
1450.338552	2720.167217	335.500000	3.955410
1430.906988	2673.477228	335.600000	3.955410
1412.000770	2628.292903	335.700000	3.955410
1393.598226	2584.543128	335.800000	3.955410
1375.678882	2542.161180	335.900000	3.955410
1358.223379	2501.084393	336.000000	3.955410
1341.423037	2461.397145	336.100000	6.611528
1325.043983	2422.893541	336.200000	6.611528
1309.070092	2385.521817	336.300000	6.611528
1293.486067	2349.233174	336.400000	6.611528
1278.277385	2313.981567	336.500000	6.611528
1263.430251	2279.723514	336.600000	6.611528
1248.931547	2246.417922	336.700000	6.611528
1234.768798	2214.025925	336.800000	6.611528
1220.930123	2182.510734	336.900000	6.611528
1207.404210	2151.837504	337.000000	6.611528
1209.924667	2225.551383	337.100000	18.456982
1212.254934	2300.921502	337.200000	18.456982
1214.391063	2377.927423	337.300000	18.456982
1216.329254	2456.544569	337.400000	18.456982
1218.065873	2536.744140	337.500000	18.456982
1219.597468	2618.493042	337.600000	18.456982
1220.920784	2701.753846	337.700000	18.456982
1222.032775	2786.484759	337.800000	18.456982
1222.930623	2872.639626	337.900000	18.456982
1223.611748	2960.167951	338.000000	18.456982
1244.908645	2918.022033	338.100000	22.773766
1266.545656	2876.951089	338.200000	22.773766
1288.522739	2836.909668	338.300000	22.773766
1310.839684	2797.854784	338.400000	22.773766
1333.496112	2759.745748	338.500000	22.773766
1356.491464	2722.544021	338.600000	22.773766
1379.824996	2686.213073	338.700000	22.773766
1403.495769	2650.718262	338.800000	22.773766
1427.502642	2616.026710	338.900000	22.773766
1451.844271	2582.107195	339.000000	22.773766
1468.622060	2539.410755	339.100000	33.579467
1485.593533	2497.862011	339.200000	33.579467
1502.756100	2457.412860	339.300000	33.579467
1520.107139	2418.017852	339.400000	33.579467
1537.643987	2379.634008	339.500000	33.579467
1555.363937	2342.220660	339.600000	33.579467
1573.264237	2305.739298	339.700000	33.579467
1591.342085	2270.153428	339.800000	33.579467
1609.594628	2235.428446	339.900000	33.579467
1628.018955	2201.531515	340.000000	33.579467
1681.670980	2168.356158	340.100000	26.793676
1736.733230	2135.799489	340.200000	26.793676
1793.213965	2103.836299	340.300000	26.793676
1851.119399	2072.442631	340.400000	26.793676
1910.453583	2041.595723	340.500000	26.793676
1971.218274	2011.273948	340.600000	26.793676
2033.412822	1981.456762	340.700000	26.793676
2097.034050	1952.124658	340.800000	26.793676
2162.076143	1923.259119	340.900000	26.793676
2228.530544	1894.842577	341.000000	26.793676
2193.669259	1867.049436	341.100000	38.814996
2159.842454	1840.042356	341.200000	38.814996
2127.004938	1813.788289	341.300000	38.814996
2095.114110	1788.256020	341.400000	38.814996
2064.129774	1763.416042	341.500000	38.814996
2034.013973	1739.240439	341.600000	38.814996
2004.730837	1715.702782	341.700000	38.814996
1976.246440	1692.778029	341.800000	38.814996
1948.528669	1670.442436	341.900000	38.814996
1921.547108	1648.673474	342.000000	38.814996
1901.805689	1668.614674	342.100000	13.630992
1882.376078	1688.694251	342.200000	13.630992
1863.249479	1708.909191	342.300000	13.630992
1844.417427	1729.256395	342.400000	13.630992
1825.871783	1749.732682	342.500000	13.630992
1807.604710	1770.334786	342.600000	13.630992
1789.608665	1791.059363	342.700000	13.630992
1771.876389	1811.902987	342.800000	13.630992
1754.400886	1832.862155	342.900000	13.630992
1737.175422	1853.933289	343.000000	13.630992
1714.290605	1828.875628	343.100000	37.487669
1691.982089	1804.461319	343.200000	37.487669
1670.228344	1780.665951	343.300000	37.487669
1649.008900	1757.466331	343.400000	37.487669
1628.304282	1734.840409	343.500000	37.487669
1608.095952	1712.767210	343.600000	37.487669
1588.366253	1691.226767	343.700000	37.487669
1569.098356	1670.200063	343.800000	37.487669
1550.276213	1649.668974	343.900000	37.487669
1531.884512	1629.616219	344.000000	37.487669
1561.766184	1609.959668	344.100000	22.999589
1592.053365	1590.599654	344.200000	22.999589
1622.742878	1571.527605	344.300000	22.999589
1653.831164	1552.735290	344.400000	22.999589
1685.314270	1534.214804	344.500000	22.999589
1717.187850	1515.958552	344.600000	22.999589
1749.447155	1497.959237	344.700000	22.999589
1782.087035	1480.209850	344.800000	22.999589
1815.101931	1462.703658	344.900000	22.999589
1848.485877	1445.434193	345.000000	22.999589
1830.153097	1458.916587	345.100000	13.249667
1812.117877	1472.478731	345.200000	13.249667
1794.372075	1486.119054	345.300000	13.249667
1776.907846	1499.835961	345.400000	13.249667
1759.717631	1513.627831	345.500000	13.249667
1742.794142	1527.493015	345.600000	13.249667
1726.130350	1541.429839	345.700000	13.249667
1709.719478	1555.436603	345.800000	13.249667
1693.554985	1569.511581	345.900000	13.249667
1677.630557	1583.653023	346.000000	13.249667
1704.320995	1581.103916	346.100000	22.338017
1731.213072	1578.494686	346.200000	22.338017
1758.301450	1575.825490	346.300000	22.338017
1785.580607	1573.096509	346.400000	22.338017
1813.044839	1570.307948	346.500000	22.338017
1840.688267	1567.460036	346.600000	22.338017
1868.504836	1564.553025	346.700000	22.338017
1896.488327	1561.587194	346.800000	22.338017
1924.632354	1558.562844	346.900000	22.338017
1952.930375	1555.480302	347.000000	22.338017
2013.312002	1535.935895	347.100000	26.279270
2075.007854	1516.599328	347.200000	26.279270
2138.009962	1497.463488	347.300000	26.279270
2202.307836	1478.521619	347.400000	26.279270
2267.888392	1459.767320	347.500000	26.279270
2334.735881	1441.194536	347.600000	26.279270
2402.831829	1422.797550	347.700000	26.279270
2472.154987	1404.570979	347.800000	26.279270
2542.681294	1386.509769	347.900000	26.279270
2614.383843	1368.609182	348.000000	26.279270
2571.258216	1351.021175	348.100000	46.487502
2529.468620	1333.888199	348.200000	46.487502
2488.954398	1317.192262	348.300000	46.487502
2449.658497	1300.916327	348.400000	46.487502
2411.527204	1285.044246	348.500000	46.487502
2374.509907	1269.560708	348.600000	46.487502
2338.558873	1254.451179	348.700000	46.487502
2303.629046	1239.701857	348.800000	46.487502
2269.677868	1225.299623	348.900000	46.487502
2236.665099	1211.231998	349.000000	46.487502
2285.421528	1197.390404	349.100000	24.152005
2334.732653	1183.672456	349.200000	24.152005
2384.581652	1170.075539	349.300000	24.152005
2434.950762	1156.597181	349.400000	24.152005
2485.821287	1143.235050	349.500000	24.152005
2537.173622	1129.986949	349.600000	24.152005
2588.987276	1116.850811	349.700000	24.152005
2641.240895	1103.824700	349.800000	24.152005
2693.912293	1090.906803	349.900000	24.152005
2746.978484	1078.095427	350.000000	24.152005
2730.872423	1120.483811	350.100000	17.601022
2714.844793	1164.325225	350.200000	17.601022
2698.886398	1209.651061	350.300000	17.601022
2682.988207	1256.491880	350.400000	17.601022
2667.141360	1304.877260	350.500000	17.601022
2651.337164	1354.835644	350.600000	17.601022
2635.567104	1406.394182	350.700000	17.601022
2619.822842	1459.578562	350.800000	17.601022
2604.096224	1514.412835	350.900000	17.601022
2588.379289	1570.919246	351.000000	17.601022
2606.007451	1588.117193	351.100000	21.289779
2623.435506	1605.309111	351.200000	21.289779
2640.660551	1622.491469	351.300000	21.289779
2657.679848	1639.660760	351.400000	21.289779
2674.490821	1656.813510	351.500000	21.289779
2691.091062	1673.946273	351.600000	21.289779
2707.478323	1691.055641	351.700000	21.289779
2723.650523	1708.138240	351.800000	21.289779
2739.605743	1725.190739	351.900000	21.289779
2755.342226	1742.209847	352.000000	21.289779
2746.505741	1716.104711	352.100000	34.203727
2737.957756	1690.638060	352.200000	34.203727
2729.688460	1665.786854	352.300000	34.203727
2721.688467	1641.529151	352.400000	34.203727
2713.948797	1617.844040	352.500000	34.203727
2706.460849	1594.711580	352.600000	34.203727
2699.216389	1572.112746	352.700000	34.203727
2692.207521	1550.029376	352.800000	34.203727
2685.426675	1528.444126	352.900000	34.203727
2678.866589	1507.340418	353.000000	34.203727
