N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
251.207927	261.452820	0.100000	18.937015	0.490008	0.509992	0.048055	0.447629
252.414258	273.413647	0.200000	18.937015	0.480032	0.519968	0.047756	0.447007
253.618653	285.903488	0.300000	18.937015	0.470080	0.529920	0.047446	0.446358
254.820757	298.944082	0.400000	18.937015	0.460161	0.539839	0.047125	0.445682
256.020198	312.557906	0.500000	18.937015	0.450281	0.549719	0.046792	0.444977
257.216588	326.768188	0.600000	18.937015	0.440451	0.559549	0.046448	0.444243
258.409522	341.598919	0.700000	18.937015	0.430676	0.569324	0.046092	0.443477
259.598576	357.074856	0.800000	18.937015	0.420966	0.579034	0.045723	0.442680
260.783308	373.221533	0.900000	18.937015	0.411327	0.588673	0.045341	0.441849
261.963256	390.065261	1.000000	18.937015	0.401767	0.598233	0.044945	0.440983
264.382265	408.935240	1.100000	20.447553	0.392656	0.607344	0.091667	0.471928
266.810079	428.674631	1.200000	20.447553	0.383632	0.616368	0.091151	0.470892
269.246041	449.319303	1.300000	20.447553	0.374699	0.625301	0.090616	0.469811
271.689456	470.906196	1.400000	20.447553	0.365865	0.634135	0.090062	0.468683
274.139589	493.473318	1.500000	20.447553	0.357133	0.642867	0.089489	0.467506
276.595660	517.059727	1.600000	20.447553	0.348509	0.651491	0.088894	0.466277
279.056846	541.705510	1.700000	20.447553	0.339997	0.660003	0.088278	0.464996
281.522280	567.451763	1.800000	20.447553	0.331603	0.668397	0.087640	0.463659
283.991047	594.340551	1.900000	20.447553	0.323330	0.676670	0.086979	0.462266
286.462181	622.414874	2.000000	20.447553	0.315183	0.684817	0.086294	0.460812
285.426585	619.541756	2.100000	35.468937	0.315400	0.684600	-0.036162	-0.046186
284.397829	616.691996	2.200000	35.468937	0.315615	0.684385	-0.036054	-0.046023
283.375842	613.865315	2.300000	35.468937	0.315830	0.684170	-0.035946	-0.045861
282.360555	611.061436	2.400000	35.468937	0.316044	0.683956	-0.035839	-0.045700
281.351901	608.280089	2.500000	35.468937	0.316257	0.683743	-0.035733	-0.045541
280.349812	605.521006	2.600000	35.468937	0.316468	0.683532	-0.035628	-0.045383
279.354223	602.783925	2.700000	35.468937	0.316679	0.683321	-0.035523	-0.045226
278.365069	600.068586	2.800000	35.468937	0.316888	0.683112	-0.035420	-0.045071
277.382285	597.374734	2.900000	35.468937	0.317096	0.682904	-0.035317	-0.044916
276.405807	594.702120	3.000000	35.468937	0.317304	0.682696	-0.035214	-0.044763
289.820239	592.042048	3.100000	29.732041	0.328646	0.671354	0.473596	-0.044899
303.866453	589.385526	3.200000	29.732041	0.340180	0.659820	0.472947	-0.045047
318.572216	586.731846	3.300000	29.732041	0.351895	0.648105	0.472265	-0.045208
333.966316	584.080283	3.400000	29.732041	0.363779	0.636221	0.471548	-0.045383
350.078577	581.430092	3.500000	29.732041	0.375819	0.624181	0.470796	-0.045573
366.939877	578.780514	3.600000	29.732041	0.388000	0.612000	0.470006	-0.045778
384.582159	576.130767	3.700000	29.732041	0.400309	0.599691	0.469176	-0.045998
403.038440	573.480051	3.800000	29.732041	0.412730	0.587270	0.468307	-0.046235
