N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
250.993030	260.811637	0.100000	18.593094	0.490408	0.509592	0.039509	0.423093
251.983193	272.075288	0.200000	18.593094	0.480830	0.519170	0.039234	0.422510
252.970195	283.808504	0.300000	18.593094	0.471275	0.528725	0.038950	0.421904
253.953729	296.029404	0.400000	18.593094	0.461748	0.538252	0.038656	0.421273
254.933477	308.756679	0.500000	18.593094	0.452258	0.547742	0.038353	0.420617
255.909105	322.009599	0.600000	18.593094	0.442812	0.557188	0.038039	0.419935
256.880269	335.808019	0.700000	18.593094	0.433415	0.566585	0.037715	0.419226
257.846608	350.172383	0.800000	18.593094	0.424077	0.575923	0.037379	0.418488
258.807749	365.123729	0.900000	18.593094	0.414802	0.585198	0.037032	0.417721
259.763303	380.683690	1.000000	18.593094	0.405597	0.594403	0.036673	0.416924
266.413323	390.887797	1.100000	23.863246	0.405314	0.594686	0.252512	0.264194
273.218751	401.339298	1.200000	23.863246	0.405034	0.594966	0.251962	0.263536
280.182450	412.042784	1.300000	23.863246	0.404756	0.595244	0.251400	0.262861
287.307293	423.002856	1.400000	23.863246	0.404481	0.595519	0.250825	0.262171
294.596166	434.224122	1.500000	23.863246	0.404210	0.595790	0.250236	0.261464
302.051962	445.711186	1.600000	23.863246	0.403941	0.596059	0.249633	0.260741
309.677578	457.468648	1.700000	23.863246	0.403675	0.596325	0.249017	0.260000
317.475917	469.501096	1.800000	23.863246	0.403412	0.596588	0.248386	0.259243
325.449879	481.813101	1.900000	23.863246	0.403152	0.596848	0.247741	0.258467
333.602362	494.409211	2.000000	23.863246	0.402896	0.597104	0.247082	0.257675
332.416373	492.402335	2.100000	8.623059	0.403017	0.596983	-0.035565	-0.040612
331.237884	490.409669	2.200000	8.623059	0.403139	0.596861	-0.035466	-0.040489
330.066822	488.431063	2.300000	8.623059	0.403259	0.596741	-0.035368	-0.040366
328.903116	486.466372	2.400000	8.623059	0.403379	0.596621	-0.035270	-0.040245
327.746698	484.515451	2.500000	8.623059	0.403499	0.596501	-0.035173	-0.040124
326.597499	482.578157	2.600000	8.623059	0.403618	0.596382	-0.035077	-0.040004
325.455449	480.654350	2.700000	8.623059	0.403736	0.596264	-0.034982	-0.039885
324.320483	478.743891	2.800000	8.623059	0.403854	0.596146	-0.034887	-0.039767
323.192534	476.846645	2.900000	8.623059	0.403971	0.596029	-0.034792	-0.039650
322.071537	474.962475	3.000000	8.623059	0.404088	0.595912	-0.034699	-0.039533
336.126524	473.076732	3.100000	31.524754	0.415380	0.584620	0.426805	-0.039876
350.771020	471.189400	3.200000	31.524754	0.426749	0.573251	0.426110	-0.040075
366.027578	469.299997	3.300000	31.524754	0.438184	0.561816	0.425385	-0.040286
381.919415	467.408032	3.400000	31.524754	0.449673	0.550327	0.424628	-0.040509
398.470422	465.513001	3.500000	31.524754	0.461201	0.538799	0.423839	-0.040745
415.705158	463.614388	3.600000	31.524754	0.472758	0.527242	0.423015	-0.040995
433.648848	461.711665	3.700000	31.524754	0.484329	0.515671	0.422156	-0.041259
452.327382	459.804294	3.800000	31.524754	0.495901	0.504099	0.421260	-0.041537
471.767303	457.891723	3.900000	31.524754	0.507463	0.492537	0.420326	-0.041830
491.995800	455.973388	4.000000	31.524754	0.519000	0.481000	0.419353	-0.042139
514.407908	454.048103	4.100000	31.009269	0.531163	0.468837	0.444919	-0.042491
537.781489	452.114610	4.200000	31.009269	0.543271	0.456729	0.443789	-0.042861
562.152198	450.172221	4.300000	31.009269	0.555308	0.444692	0.442609	-0.043252
587.556497	448.220234	4.400000	31.009269	0.567262	0.432738	0.441378	-0.043662
614.031615	446.257928	4.500000	31.009269	0.579117	0.420883	0.440093	-0.044094
641.615510	444.284569	4.600000	31.009269	0.590861	0.409139	0.438754	-0.044547
670.346826	442.299408	4.700000	31.009269	0.602480	0.397520	0.437357	-0.045022
700.264839	440.301679	4.800000	31.009269	0.613962	0.386038	0.435901	-0.045520
731.409395	438.290606	4.900000	31.009269	0.625297	0.374703	0.434384	-0.046043
763.820840	436.265395	5.000000	31.009269	0.636472	0.363528	0.432804	-0.046590
795.897812	434.225945	5.100000	31.425119	0.647006	0.352994	0.410589	-0.047129
829.189757	432.172202	5.200000	31.425119	0.657377	0.342623	0.408965	-0.047692
863.731372	430.103432	5.300000	31.425119	0.667575	0.332425	0.407280	-0.048280
899.557376	428.018892	5.400000	31.425119	0.677594	0.322406	0.405530	-0.048892
936.702416	425.917834	5.500000	31.425119	0.687427	0.312573	0.403715	-0.049530
975.200962	423.799503	5.600000	31.425119	0.697070	0.302930	0.401832	-0.050194
