N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
254.414155	260.394381	0.100000	22.306007	0.494192	0.505808	0.174810	0.407058
258.895002	271.204148	0.200000	22.306007	0.488390	0.511610	0.174370	0.406428
263.443013	282.444541	0.300000	22.306007	0.482596	0.517404	0.173918	0.405775
268.058632	294.131254	0.400000	22.306007	0.476812	0.523188	0.173453	0.405099
272.742277	306.280431	0.500000	22.306007	0.471039	0.528961	0.172976	0.404397
277.494337	318.908671	0.600000	22.306007	0.465280	0.534720	0.172486	0.403671
282.315166	332.033031	0.700000	22.306007	0.459536	0.540464	0.171982	0.402918
287.205088	345.671028	0.800000	22.306007	0.453809	0.546191	0.171465	0.402139
292.164390	359.840638	0.900000	22.306007	0.448101	0.551899	0.170934	0.401331
297.193320	374.560291	1.000000	22.306007	0.442414	0.557586	0.170388	0.400494
303.816308	386.810387	1.100000	23.293191	0.439914	0.560086	0.220115	0.321444
310.568781	399.430948	1.200000	23.293191	0.437421	0.562579	0.219525	0.320678
317.452376	412.431244	1.300000	23.293191	0.434936	0.565064	0.218921	0.319890
324.468705	425.820649	1.400000	23.293191	0.432458	0.567542	0.218302	0.319081
331.619351	439.608639	1.500000	23.293191	0.429989	0.570011	0.217669	0.318248
338.905867	453.804782	1.600000	23.293191	0.427528	0.572472	0.217021	0.317393
346.329772	468.418728	1.700000	23.293191	0.425076	0.574924	0.216357	0.316513
353.892548	483.460201	1.800000	23.293191	0.422633	0.577367	0.215678	0.315610
361.595634	498.938987	1.900000	23.293191	0.420199	0.579801	0.214984	0.314682
369.440430	514.864924	2.000000	23.293191	0.417775	0.582225	0.214273	0.313729
378.026274	529.715086	2.100000	23.589845	0.416447	0.583553	0.229377	0.283888
386.783251	544.943140	2.200000	23.589845	0.415125	0.584875	0.228635	0.282952
395.713382	560.555829	2.300000	23.589845	0.413810	0.586190	0.227876	0.281992
404.818640	576.559852	2.400000	23.589845	0.412500	0.587500	0.227101	0.281010
414.100953	592.961852	2.500000	23.589845	0.411197	0.588803	0.226309	0.280004
423.562191	609.768401	2.600000	23.589845	0.409900	0.590100	0.225500	0.278975
433.204167	626.985995	2.700000	23.589845	0.408610	0.591390	0.224673	0.277921
443.028631	644.621032	2.800000	23.589845	0.407327	0.592673	0.223829	0.276843
453.037267	662.679806	2.900000	23.589845	0.406050	0.593950	0.222968	0.275740
463.231683	681.168487	3.000000	23.589845	0.404781	0.595219	0.222088	0.274611
470.752658	707.093682	3.100000	22.419372	0.399672	0.600328	0.160606	0.372808
478.352437	733.897744	3.200000	22.419372	0.394599	0.605401	0.159690	0.371315
486.029849	761.602456	3.300000	22.419372	0.389562	0.610438	0.158752	0.369777
493.783616	790.229538	3.400000	22.419372	0.384563	0.615437	0.157792	0.368190
501.612346	819.800599	3.500000	22.419372	0.379603	0.620397	0.156809	0.366555
509.514532	850.337074	3.600000	22.419372	0.374684	0.625316	0.155803	0.364870
517.488551	881.860167	3.700000	22.419372	0.369807	0.630193	0.154774	0.363135
525.532656	914.390782	3.800000	22.419372	0.364973	0.635027	0.153721	0.361347
533.644978	947.949461	3.900000	22.419372	0.360183	0.639817	0.152644	0.359507
541.823523	982.556305	4.000000	22.419372	0.355439	0.644561	0.151543	0.357613
551.244763	1015.009643	4.100000	22.845139	0.351951	0.648049	0.171824	0.324048
560.766369	1048.342609	4.200000	22.845139	0.348495	0.651505	0.170681	0.322191
570.386609	1082.566658	4.300000	22.845139	0.345071	0.654929	0.169516	0.320287
580.103611	1117.692572	4.400000	22.845139	0.341680	0.658320	0.168327	0.318337
589.915365	1153.730403	4.500000	22.845139	0.338323	0.661677	0.167116	0.316339
599.819719	1190.689417	4.600000	22.845139	0.335000	0.665000	0.165882	0.314293
609.814377	1228.578028	4.700000	22.845139	0.331711	0.668289	0.164624	0.312198
619.896900	1267.403741	4.800000	22.845139	0.328457	0.671543	0.163343	0.310055
630.064701	1307.173089	4.900000	22.845139	0.325239	0.674761	0.162040	0.307863
640.315051	1347.891569	5.000000	22.845139	0.322057	0.677943	0.160713	0.305623
647.947166	1397.618825	5.100000	22.000620	0.316757	0.683243	0.117798	0.360958
655.579079	1448.793029	5.200000	22.000620	0.311532	0.688468	0.116393	0.358247
663.206731	1501.428374	5.300000	22.000620	0.306383	0.693617	0.114959	0.355463
670.825946	1555.537102	5.400000	22.000620	0.301310	0.698690	0.113496	0.352605
678.432439	1611.129360	5.500000	22.000620	0.296315	0.703685	0.112003	0.349673
686.021813	1668.213053	5.600000	22.000620	0.291399	0.708601	0.110482	0.346667
693.589572	1726.793697	5.700000	22.000620	0.286562	0.713438	0.108932	0.343587
701.131123	1786.874280	5.800000	22.000620	0.281805	0.718195	0.107354	0.340432
708.641784	1848.455122	5.900000	22.000620	0.277127	0.722873	0.105746	0.337203
716.116790	1911.533738	6.000000	22.000620	0.272531	0.727469	0.104111	0.333899
721.621433	1981.739764	6.100000	21.408534	0.266935	0.733065	0.075732	0.358874
727.045100	2053.771392	6.200000	21.408534	0.261450	0.738550	0.074020	0.355164
732.382972	2127.622188	6.300000	21.408534	0.256078	0.743922	0.072276	0.351365
737.630216	2203.281528	6.400000	21.408534	0.250817	0.749183	0.070500	0.347477
742.782000	2280.734420	6.500000	21.408534	0.245668	0.754332	0.068694	0.343501
747.833503	2359.961357	6.600000	21.408534	0.240632	0.759368	0.066857	0.339439
752.779928	2440.938179	6.700000	21.408534	0.235706	0.764294	0.064990	0.335291
757.616519	2523.635958	6.800000	21.408534	0.230892	0.769108	0.063094	0.331060
