N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
249.347110	249.343777	0.100000	9.723611	0.500003	0.499997	-0.026127	-0.026261
248.697061	248.690414	0.200000	9.723611	0.500007	0.499993	-0.026081	-0.026215
248.049835	248.039894	0.300000	9.723611	0.500010	0.499990	-0.026036	-0.026169
247.405413	247.392198	0.400000	9.723611	0.500013	0.499987	-0.025991	-0.026124
246.763778	246.747308	0.500000	9.723611	0.500017	0.499983	-0.025946	-0.026079
246.124912	246.105206	0.600000	9.723611	0.500020	0.499980	-0.025901	-0.026034
245.488796	245.465874	0.700000	9.723611	0.500023	0.499977	-0.025856	-0.025989
244.855414	244.829294	0.800000	9.723611	0.500027	0.499973	-0.025812	-0.025945
244.224748	244.195450	0.900000	9.723611	0.500030	0.499970	-0.025768	-0.025901
243.596782	243.564324	1.000000	9.723611	0.500033	0.499967	-0.025724	-0.025857
242.994700	242.995202	1.100000	10.974335	0.499999	0.500001	-0.024726	-0.023374
242.395109	242.428389	1.200000	10.974335	0.499966	0.500034	-0.024685	-0.023333
241.797995	241.863873	1.300000	10.974335	0.499932	0.500068	-0.024644	-0.023293
241.203342	241.301638	1.400000	10.974335	0.499898	0.500102	-0.024603	-0.023253
240.611136	240.741671	1.500000	10.974335	0.499864	0.500136	-0.024562	-0.023213
240.021361	240.183958	1.600000	10.974335	0.499831	0.500169	-0.024521	-0.023173
239.434003	239.628487	1.700000	10.974335	0.499797	0.500203	-0.024481	-0.023134
238.849047	239.075243	1.800000	10.974335	0.499763	0.500237	-0.024441	-0.023095
238.266478	238.524214	1.900000	10.974335	0.499730	0.500270	-0.024400	-0.023055
237.686283	237.975385	2.000000	10.974335	0.499696	0.500304	-0.024360	-0.023016
237.098660	237.399170	2.100000	10.535926	0.499683	0.500317	-0.024733	-0.024222
236.513454	236.825308	2.200000	10.535926	0.499671	0.500329	-0.024692	-0.024182
235.930653	236.253786	2.300000	10.535926	0.499658	0.500342	-0.024652	-0.024142
235.350240	235.684590	2.400000	10.535926	0.499645	0.500355	-0.024611	-0.024102
234.772202	235.117705	2.500000	10.535926	0.499632	0.500368	-0.024571	-0.024062
234.196523	234.553118	2.600000	10.535926	0.499620	0.500380	-0.024531	-0.024022
233.623191	233.990814	2.700000	10.535926	0.499607	0.500393	-0.024491	-0.023982
233.052191	233.430781	2.800000	10.535926	0.499594	0.500406	-0.024451	-0.023943
232.483509	232.873004	2.900000	10.535926	0.499582	0.500418	-0.024412	-0.023904
231.917130	232.317470	3.000000	10.535926	0.499569	0.500431	-0.024372	-0.023865
239.161277	236.052027	3.100000	24.786795	0.503271	0.496729	0.307361	0.159308
246.620781	239.838582	3.200000	24.786795	0.506971	0.493029	0.306912	0.158969
254.301385	243.677542	3.300000	24.786795	0.510667	0.489333	0.306451	0.158623
262.208944	247.569307	3.400000	24.786795	0.514359	0.485641	0.305978	0.158271
270.349426	251.514264	3.500000	24.786795	0.518046	0.481954	0.305492	0.157911
278.728910	255.512787	3.600000	24.786795	0.521728	0.478272	0.304993	0.157543
287.353588	259.565240	3.700000	24.786795	0.525404	0.474596	0.304481	0.157168
296.229761	263.671973	3.800000	24.786795	0.529075	0.470925	0.303955	0.156785
305.363840	267.833321	3.900000	24.786795	0.532738	0.467262	0.303415	0.156394
314.762343	272.049605	4.000000	24.786795	0.536394	0.463606	0.302861	0.155996
316.997358	285.410063	4.100000	19.839244	0.526218	0.473782	0.070565	0.479066
319.235942	299.404846	4.200000	19.839244	0.516028	0.483972	0.070173	0.478322
321.477523	314.061948	4.300000	19.839244	0.505834	0.494166	0.069768	0.477544
323.721503	329.410391	4.400000	19.839244	0.495645	0.504355	0.069349	0.476732
325.967246	345.480239	4.500000	19.839244	0.485469	0.514531	0.068915	0.475884
328.214089	362.302617	4.600000	19.839244	0.475317	0.524683	0.068466	0.474998
330.461329	379.909719	4.700000	19.839244	0.465195	0.534805	0.068002	0.474072
332.708231	398.334818	4.800000	19.839244	0.455114	0.544886	0.067521	0.473106
334.954021	417.612275	4.900000	19.839244	0.445082	0.554918	0.067023	0.472097
337.197887	437.777536	5.000000	19.839244	0.435108	0.564892	0.066508	0.471044
336.349274	438.676572	5.100000	14.117665	0.433985	0.566015	-0.025186	0.020501
335.503615	439.576222	5.200000	14.117665	0.432863	0.567137	-0.025162	0.020473
334.660892	440.476479	5.300000	14.117665	0.431744	0.568256	-0.025138	0.020445
333.821088	441.377335	5.400000	14.117665	0.430627	0.569373	-0.025114	0.020417
332.984188	442.278782	5.500000	14.117665	0.429511	0.570489	-0.025090	0.020388
332.150174	443.180813	5.600000	14.117665	0.428398	0.571602	-0.025066	0.020360
331.319030	444.083419	5.700000	14.117665	0.427287	0.572713	-0.025043	0.020332
330.490741	444.986593	5.800000	14.117665	0.426177	0.573823	-0.025019	0.020303
329.665289	445.890327	5.900000	14.117665	0.425070	0.574930	-0.024996	0.020274
328.842660	446.794613	6.000000	14.117665	0.423964	0.576036	-0.024973	0.020246
329.686950	464.540503	6.100000	18.329365	0.415104	0.584896	0.025442	0.389043
330.520073	482.946770	6.200000	18.329365	0.406310	0.593690	0.025032	0.388106
331.341508	502.034454	6.300000	18.329365	0.397589	0.602411	0.024609	0.387135
332.150718	521.824979	6.400000	18.329365	0.388946	0.611054	0.024173	0.386129
332.947150	542.340143	6.500000	18.329365	0.380386	0.619614	0.023723	0.385087
333.730231	563.602093	6.600000	18.329365	0.371914	0.628086	0.023259	0.384009
334.499376	585.633306	6.700000	18.329365	0.363534	0.636466	0.022780	0.382892
335.253979	608.456564	6.800000	18.329365	0.355251	0.644749	0.022285	0.381735
335.993419	632.094926	6.900000	18.329365	0.347069	0.652931	0.021776	0.380539
336.717059	656.571694	7.000000	18.329365	0.338992	0.661008	0.021250	0.379300
336.404987	669.430631	7.100000	16.559154	0.334453	0.665547	-0.009393	0.193637
336.085022	682.497604	7.200000	16.559154	0.329954	0.670046	-0.009639	0.192990
335.757061	695.774265	7.300000	16.559154	0.325494	0.674506	-0.009888	0.192333
335.420998	709.262209	7.400000	16.559154	0.321074	0.678926	-0.010141	0.191665
335.076732	722.962974	7.500000	16.559154	0.316696	0.683304	-0.010398	0.190987
334.724158	736.878034	7.600000	16.559154	0.312359	0.687641	-0.010658	0.190299
334.363174	751.008799	7.700000	16.559154	0.308063	0.691937	-0.010923	0.189599
333.993678	765.356610	7.800000	16.559154	0.303810	0.696190	-0.011191	0.188889
333.615568	779.922736	7.900000	16.559154	0.299600	0.700400	-0.011464	0.188168
333.228741	794.708373	8.000000	16.559154	0.295432	0.704568	-0.011740	0.187437
333.061723	814.052282	8.100000	17.057612	0.290348	0.709652	-0.005203	0.240010
332.882069	833.785870	8.200000	17.057612	0.285327	0.714673	-0.005589	0.239027
332.689559	853.913044	8.300000	17.057612	0.280372	0.719628	-0.005982	0.238025
332.483976	874.437555	8.400000	17.057612	0.275481	0.724519	-0.006382	0.237002
332.265100	895.362984	8.500000	17.057612	0.270656	0.729344	-0.006790	0.235961
332.032713	916.692734	8.600000	17.057612	0.265897	0.734103	-0.007205	0.234899
331.786595	938.430018	8.700000	17.057612	0.261205	0.738795	-0.007627	0.233817
331.526531	960.577846	8.800000	17.057612	0.256579	0.743421	-0.008057	0.232715
331.252302	983.139016	8.900000	17.057612	0.252020	0.747980	-0.008495	0.231592
330.963695	1006.116100	9.000000	17.057612	0.247527	0.752473	-0.008940	0.230449
329.456661	999.490836	9.100000	8.707774	0.247908	0.752092	-0.045535	-0.065887
327.963270	992.944873	9.200000	8.707774	0.248286	0.751714	-0.045329	-0.065530
326.483324	986.476809	9.300000	8.707774	0.248662	0.751338	-0.045126	-0.065177
325.016629	980.085273	9.400000	8.707774	0.249035	0.750965	-0.044925	-0.064828
323.562998	973.768928	9.500000	8.707774	0.249406	0.750594	-0.044726	-0.064483
322.122244	967.526466	9.600000	8.707774	0.249775	0.750225	-0.044529	-0.064142
320.694186	961.356611	9.700000	8.707774	0.250142	0.749858	-0.044334	-0.063805
319.278645	955.258115	9.800000	8.707774	0.250506	0.749494	-0.044141	-0.063472
317.875447	949.229758	9.900000	8.707774	0.250867	0.749133	-0.043951	-0.063143
316.484421	943.270348	10.000000	8.707774	0.251227	0.748773	-0.043762	-0.062817
315.095676	937.363221	10.100000	6.862015	0.251582	0.748418	-0.043883	-0.062660
313.718879	931.523020	10.200000	6.862015	0.251934	0.748066	-0.043698	-0.062340
312.353867	925.748623	10.300000	6.862015	0.252284	0.747716	-0.043514	-0.062024
311.000478	920.038936	10.400000	6.862015	0.252632	0.747368	-0.043332	-0.061711
309.658557	914.392887	10.500000	6.862015	0.252978	0.747022	-0.043152	-0.061402
308.327948	908.809428	10.600000	6.862015	0.253322	0.746678	-0.042974	-0.061097
307.008501	903.287534	10.700000	6.862015	0.253664	0.746336	-0.042797	-0.060794
305.700065	897.826202	10.800000	6.862015	0.254004	0.745996	-0.042623	-0.060495
304.402496	892.424450	10.900000	6.862015	0.254341	0.745659	-0.042450	-0.060199
303.115649	887.081319	11.000000	6.862015	0.254677	0.745323	-0.042279	-0.059906
302.729841	903.090866	11.100000	16.519295	0.251057	0.748943	-0.012887	0.178468
302.335367	919.315974	11.200000	16.519295	0.247481	0.752519	-0.013192	0.177665
301.932147	935.756910	11.300000	16.519295	0.243948	0.756052	-0.013500	0.176851
301.520099	952.413840	11.400000	16.519295	0.240459	0.759541	-0.013813	0.176026
301.099145	969.286825	11.500000	16.519295	0.237014	0.762986	-0.014129	0.175191
300.669206	986.375820	11.600000	16.519295	0.233612	0.766388	-0.014450	0.174345
300.230208	1003.680670	11.700000	16.519295	0.230254	0.769746	-0.014774	0.173488
299.782075	1021.201107	11.800000	16.519295	0.226939	0.773061	-0.015102	0.172621
299.324735	1038.936748	11.900000	16.519295	0.223667	0.776333	-0.015434	0.171744
298.858118	1056.887093	12.000000	16.519295	0.220438	0.779562	-0.015769	0.170856
298.341117	1073.804934	12.100000	16.406516	0.217427	0.782573	-0.017471	0.158386
297.815657	1090.901949	12.200000	16.406516	0.214454	0.785546	-0.017786	0.157542
297.281691	1108.177124	12.300000	16.406516	0.211519	0.788481	-0.018105	0.156689
296.739175	1125.629345	12.400000	16.406516	0.208623	0.791377	-0.018427	0.155827
296.188069	1143.257394	12.500000	16.406516	0.205765	0.794235	-0.018752	0.154957
295.628333	1161.059952	12.600000	16.406516	0.202946	0.797054	-0.019080	0.154078
295.059930	1179.035592	12.700000	16.406516	0.200163	0.799837	-0.019411	0.153190
294.482825	1197.182785	12.800000	16.406516	0.197419	0.802581	-0.019745	0.152294
293.896987	1215.499893	12.900000	16.406516	0.194712	0.805288	-0.020082	0.151390
293.302385	1233.985173	13.000000	16.406516	0.192041	0.807959	-0.020422	0.150478
291.993223	1226.203702	13.100000	12.384756	0.192329	0.807671	-0.044625	-0.063052
290.696293	1218.521580	13.200000	12.384756	0.192614	0.807386	-0.044406	-0.062642
289.411411	1210.936930	13.300000	12.384756	0.192896	0.807104	-0.044190	-0.062237
288.138393	1203.447916	13.400000	12.384756	0.193176	0.806824	-0.043977	-0.061837
286.877062	1196.052754	13.500000	12.384756	0.193453	0.806547	-0.043766	-0.061442
285.627243	1188.749699	13.600000	12.384756	0.193727	0.806273	-0.043557	-0.061052
284.388767	1181.537052	13.700000	12.384756	0.193999	0.806001	-0.043351	-0.060667
283.161466	1174.413154	13.800000	12.384756	0.194269	0.805731	-0.043147	-0.060286
281.945175	1167.376386	13.900000	12.384756	0.194536	0.805464	-0.042946	-0.059910
280.739736	1160.425169	14.000000	12.384756	0.194801	0.805199	-0.042747	-0.059538
293.016249	1151.979555	14.100000	27.865820	0.202780	0.797220	0.427776	-0.072959
305.815574	1143.614796	14.200000	27.865820	0.210990	0.789010	0.427303	-0.072797
319.158448	1135.328358	14.300000	27.865820	0.219430	0.780570	0.426801	-0.072650
333.066285	1127.117737	14.400000	27.865820	0.228099	0.771901	0.426270	-0.072517
347.561183	1118.980447	14.500000	27.865820	0.236994	0.763006	0.425708	-0.072400
362.665934	1110.914028	14.600000	27.865820	0.246112	0.753888	0.425114	-0.072299
378.404031	1102.916037	14.700000	27.865820	0.255451	0.744549	0.424487	-0.072214
394.799668	1094.984053	14.800000	27.865820	0.265005	0.734995	0.423826	-0.072145
411.877745	1087.115671	14.900000	27.865820	0.274770	0.725230	0.423130	-0.072093
429.663867	1079.308500	15.000000	27.865820	0.284739	0.715261	0.422397	-0.072059
433.807164	1125.460449	15.100000	21.128336	0.278212	0.721788	0.095401	0.417515
437.940190	1173.300456	15.200000	21.128336	0.271803	0.728197	0.094238	0.415040
442.060412	1222.866103	15.300000	21.128336	0.265513	0.734487	0.093041	0.412479
446.165207	1274.193733	15.400000	21.128336	0.259344	0.740656	0.091809	0.409831
450.251866	1327.318244	15.500000	21.128336	0.253296	0.746704	0.090542	0.407093
454.317593	1382.272864	15.600000	21.128336	0.247370	0.752630	0.089240	0.404264
458.359510	1439.088928	15.700000	21.128336	0.241566	0.758434	0.087901	0.401342
462.374655	1497.795632	15.800000	21.128336	0.235885	0.764115	0.086526	0.398327
466.359990	1558.419793	15.900000	21.128336	0.230326	0.769674	0.085114	0.395216
470.312401	1620.985597	16.000000	21.128336	0.224890	0.775110	0.083666	0.392008
469.274717	1660.346993	16.100000	17.460801	0.220356	0.779644	-0.022457	0.238946
468.204638	1700.330443	16.200000	17.460801	0.215908	0.784092	-0.023203	0.236969
467.101895	1740.929771	16.300000	17.460801	0.211547	0.788453	-0.023960	0.234961
465.966234	1782.137968	16.400000	17.460801	0.207271	0.792729	-0.024727	0.232923
464.797425	1823.947183	16.500000	17.460801	0.203080	0.796920	-0.025505	0.230856
