N1	N2	time	env	freq1	freq2	abf1	abf2
250.000000	250.000000	0.000000
262.353452	249.323276	0.100000	30.137030	0.512733	0.487267	0.482013	-0.027213
275.300298	248.642938	0.200000	30.137030	0.525439	0.474561	0.481379	-0.027438
288.867305	247.958728	0.300000	30.137030	0.538102	0.461898	0.480714	-0.027675
303.082273	247.270382	0.400000	30.137030	0.550706	0.449294	0.480017	-0.027925
317.974055	246.577621	0.500000	30.137030	0.563233	0.436767	0.479287	-0.028188
333.572576	245.880160	0.600000	30.137030	0.575668	0.424332	0.478521	-0.028465
349.908856	245.177702	0.700000	30.137030	0.587997	0.412003	0.477718	-0.028757
367.015019	244.469938	0.800000	30.137030	0.600203	0.399797	0.476877	-0.029064
384.924316	243.756549	0.900000	30.137030	0.612273	0.387727	0.475996	-0.029386
403.671125	243.037204	1.000000	30.137030	0.624193	0.375807	0.475073	-0.029725
422.520658	242.311747	1.100000	30.955293	0.635530	0.364470	0.455911	-0.030066
442.208420	241.580026	1.200000	30.955293	0.646704	0.353296	0.454941	-0.030423
462.767674	240.841708	1.300000	30.955293	0.657705	0.342295	0.453928	-0.030797
484.232623	240.096448	1.400000	30.955293	0.668526	0.331474	0.452870	-0.031189
506.638396	239.343891	1.500000	30.955293	0.679156	0.320844	0.451764	-0.031600
530.021033	238.583673	1.600000	30.955293	0.689589	0.310411	0.450611	-0.032030
554.417467	237.815416	1.700000	30.955293	0.699816	0.300184	0.449406	-0.032479
579.865491	237.038735	1.800000	30.955293	0.709833	0.290167	0.448149	-0.032949
606.403732	236.253232	1.900000	30.955293	0.719633	0.280367	0.446838	-0.033441
634.071607	235.458501	2.000000	30.955293	0.729212	0.270788	0.445471	-0.033954
661.490365	234.654451	2.100000	31.401663	0.738151	0.261849	0.422653	-0.034463
689.999420	233.841016	2.200000	31.401663	0.746882	0.253118	0.421244	-0.034992
719.633739	233.017806	2.300000	31.401663	0.755401	0.244599	0.419779	-0.035544
750.428679	232.184426	2.400000	31.401663	0.763707	0.236293	0.418256	-0.036118
782.419914	231.340472	2.500000	31.401663	0.771800	0.228200	0.416673	-0.036715
815.643362	230.485535	2.600000	31.401663	0.779678	0.220322	0.415029	-0.037337
850.135106	229.619198	2.700000	31.401663	0.787341	0.212659	0.413322	-0.037984
885.931297	228.741038	2.800000	31.401663	0.794791	0.205209	0.411550	-0.038656
923.068067	227.850626	2.900000	31.401663	0.802027	0.197973	0.409711	-0.039354
961.581410	226.947531	3.000000	31.401663	0.809052	0.190948	0.407803	-0.040079
